timestamp,wind_renewables_ninja_wind_electricity,pv_renewables_ninja_pv_electricity,load_load_load_region1,load_load_load_region2,pv_renewables_ninja_pv_irradiance_direct,pv_renewables_ninja_pv_irradiance_diffuse,pv_renewables_ninja_pv_temperature,wind_renewables_ninja_wind_wind_speed
2024-01-12 18:00:00,0.092,0.0,72693.48769,23957.37853,0.0,0.0,14.513,4.911
2024-01-12 19:00:00,0.149,0.0,72885.98627,22883.03143,0.0,0.0,14.159,5.722
2024-01-12 20:00:00,0.206,0.0,73818.68585,24413.84783,0.0,0.0,13.868,6.364
2024-01-12 21:00:00,0.228,0.0,73442.94994,24649.41408,0.0,0.0,13.588,6.585
2024-01-12 22:00:00,0.216,0.0,72727.46951,24628.36115,0.0,0.0,13.28,6.462
2024-01-12 23:00:00,0.165,0.027,70887.2606,22800.19496,0.016,0.033,13.811,5.91
2024-01-13 00:00:00,0.054,0.167,75253.20983,18122.58566,0.059,0.142,15.641,4.196
2024-01-13 01:00:00,0.059,0.31,70509.47681,16806.22766,0.131,0.233,18.914,4.306
2024-01-13 02:00:00,0.059,0.418,65532.88743,15707.22837,0.204,0.297,22.152,4.32
2024-01-13 03:00:00,0.028,0.493,61439.84343,14777.88715,0.272,0.331,23.828,3.56
2024-01-13 04:00:00,0.011,0.493,57472.11381,14499.29916,0.256,0.349,24.808,2.905
2024-01-13 05:00:00,0.005,0.446,55260.49271,14046.58103,0.205,0.34,25.299,2.468
2024-01-13 06:00:00,0.002,0.339,53904.616,15086.24739,0.116,0.295,25.31,2.192
2024-01-13 07:00:00,0.001,0.211,54313.23207,17702.92171,0.049,0.21,24.89,2.007
2024-01-13 08:00:00,0.001,0.089,51910.64844,18103.84786,0.015,0.107,24.055,1.973
2024-01-13 09:00:00,0.003,0.003,54257.36335,19617.53219,0.002,0.018,22.368,2.336
2024-01-13 10:00:00,0.012,0.0,59394.1162,20596.34571,0.0,0.0,21.144,2.936
2024-01-13 11:00:00,0.028,0.0,63566.43959,21173.31586,0.0,0.0,20.091,3.561
2024-01-13 12:00:00,0.052,0.0,63039.94895,20485.01898,0.0,0.0,18.708,4.163
2024-01-13 13:00:00,0.067,0.0,60854.05957,19753.21329,0.0,0.0,17.565,4.473
2024-01-13 14:00:00,0.076,0.0,61017.82847,20000.42815,0.0,0.0,16.608,4.633
2024-01-13 15:00:00,0.07,0.0,61017.91975,20596.7246,0.0,0.0,15.788,4.525
2024-01-13 16:00:00,0.061,0.0,62203.23274,21110.06645,0.0,0.0,15.37,4.349
2024-01-13 17:00:00,0.06,0.0,65740.71805,22517.24439,0.0,0.0,14.995,4.335
2024-01-13 18:00:00,0.072,0.0,69491.27849,23805.91573,0.0,0.0,14.372,4.557
2024-01-13 19:00:00,0.102,0.0,73338.44435,24961.01369,0.0,0.0,13.817,5.056
2024-01-13 20:00:00,0.141,0.0,70504.69133,24235.15285,0.0,0.0,13.398,5.622
2024-01-13 21:00:00,0.166,0.0,69668.04192,22926.83886,0.0,0.0,13.072,5.926
2024-01-13 22:00:00,0.178,0.0,67617.86498,21907.64608,0.0,0.0,12.756,6.054
2024-01-13 23:00:00,0.166,0.046,63066.71498,19765.64906,0.032,0.038,13.636,5.92
2024-01-14 00:00:00,0.075,0.26,72382.89846,18043.29266,0.179,0.125,16.557,4.616
2024-01-14 01:00:00,0.032,0.446,67984.68085,16751.81546,0.362,0.17,20.323,3.674
2024-01-14 02:00:00,0.005,0.558,63370.56724,15673.58862,0.48,0.207,23.062,2.503
2024-01-14 03:00:00,0.0,0.607,59575.64494,14761.8131,0.526,0.239,24.808,1.698
2024-01-14 04:00:00,0.0,0.638,55896.90961,14488.49077,0.581,0.236,26.11,1.111
2024-01-14 05:00:00,0.0,0.618,53846.37454,14044.32957,0.567,0.223,26.951,0.84
2024-01-14 06:00:00,0.0,0.498,52589.25471,15064.34496,0.39,0.23,27.167,0.732
2024-01-14 07:00:00,0.0,0.379,52968.10875,17631.56088,0.279,0.186,26.979,0.91
2024-01-14 08:00:00,0.0,0.174,50740.52014,18024.90904,0.089,0.13,26.177,1.3
2024-01-14 09:00:00,0.004,0.016,52916.3093,19509.98285,0.009,0.028,23.819,2.366
2024-01-14 10:00:00,0.027,0.0,57678.92067,20470.29558,0.0,0.0,21.781,3.514
2024-01-14 11:00:00,0.05,0.0,61547.34796,21036.36028,0.0,0.0,20.568,4.11
2024-01-14 12:00:00,0.054,0.0,61059.20488,20361.07307,0.0,0.0,19.451,4.214
2024-01-14 13:00:00,0.04,0.0,59032.52734,19643.09941,0.0,0.0,18.621,3.873
2024-01-14 14:00:00,0.016,0.0,59184.36794,19885.64161,0.0,0.0,18.113,3.147
2024-01-14 15:00:00,0.003,0.0,59184.45257,20470.66731,0.0,0.0,17.907,2.274
2024-01-14 16:00:00,0.0,0.0,60283.43189,20974.30636,0.0,0.0,17.566,1.583
2024-01-14 17:00:00,0.0,0.0,63563.26028,22354.88691,0.0,0.0,16.848,1.701
2024-01-14 18:00:00,0.009,0.0,67040.64421,23619.20076,0.0,0.0,15.918,2.782
2024-01-14 19:00:00,0.045,0.0,70607.59719,24752.46593,0.0,0.0,14.878,4.012
2024-01-14 20:00:00,0.117,0.0,67980.24392,24040.32476,0.0,0.0,14.074,5.287
2024-01-14 21:00:00,0.201,0.0,67204.53286,22756.73953,0.0,0.0,13.63,6.316
2024-01-14 22:00:00,0.274,0.0,65303.68299,21756.81075,0.0,0.0,13.303,7.018
2024-01-14 23:00:00,0.292,0.055,61084.02138,19655.30013,0.044,0.036,14.166,7.182
2024-01-15 00:00:00,0.152,0.273,61986.82343,17991.70924,0.199,0.12,16.915,5.758
2024-01-15 01:00:00,0.21,0.466,58525.79079,16672.55636,0.4,0.157,20.579,6.406
2024-01-15 02:00:00,0.226,0.593,55588.15303,16016.49754,0.564,0.178,24.074,6.566
2024-01-15 03:00:00,0.176,0.662,53355.49068,14979.41108,0.663,0.191,26.258,6.039
2024-01-15 04:00:00,0.123,0.681,50341.19401,14304.1389,0.695,0.195,27.599,5.385
2024-01-15 05:00:00,0.091,0.649,48926.867,13973.59785,0.654,0.191,28.367,4.902
2024-01-15 06:00:00,0.075,0.558,48311.91298,14558.72807,0.524,0.185,28.551,4.617
2024-01-15 07:00:00,0.066,0.415,49429.7485,16271.44753,0.35,0.164,28.155,4.455
2024-01-15 08:00:00,0.069,0.18,57506.89527,17449.07214,0.098,0.128,26.866,4.514
2024-01-15 09:00:00,0.11,0.016,71416.11731,20678.92415,0.009,0.028,23.347,5.195
2024-01-15 10:00:00,0.195,0.0,75736.38788,22426.78692,0.0,0.0,21.16,6.251
2024-01-15 11:00:00,0.258,0.0,78472.10754,23596.801,0.0,0.0,20.347,6.871
2024-01-15 12:00:00,0.246,0.0,71865.14232,22490.59411,0.0,0.0,19.453,6.751
2024-01-15 13:00:00,0.219,0.0,70172.94019,22340.79968,0.0,0.0,18.642,6.499
2024-01-15 14:00:00,0.206,0.0,78263.95325,23150.44038,0.0,0.0,17.94,6.362
2024-01-15 15:00:00,0.177,0.0,79992.62421,24081.17942,0.0,0.0,17.336,6.048
2024-01-15 16:00:00,0.149,0.0,79911.5682,23965.99246,0.0,0.0,16.771,5.726
2024-01-15 17:00:00,0.133,0.0,78646.27494,24496.70441,0.0,0.0,16.213,5.516
2024-01-15 18:00:00,0.131,0.0,69919.73608,23283.01595,0.0,0.0,15.674,5.485
2024-01-15 19:00:00,0.126,0.0,70119.77546,22252.93119,0.0,0.0,15.108,5.415
2024-01-15 20:00:00,0.125,0.0,71089.01194,23720.67904,0.0,0.0,14.405,5.4
2024-01-15 21:00:00,0.176,0.0,70698.55722,23946.54012,0.0,0.0,13.759,6.036
2024-01-15 22:00:00,0.249,0.0,69955.04907,23926.35455,0.0,0.0,13.206,6.791
2024-01-15 23:00:00,0.259,0.051,68042.75316,22173.50753,0.04,0.036,13.935,6.885
2024-01-16 00:00:00,0.253,0.261,61014.88692,17757.79557,0.181,0.124,16.311,6.826
2024-01-16 01:00:00,0.285,0.454,57372.07683,16431.64098,0.371,0.165,18.401,7.117
2024-01-16 02:00:00,0.227,0.589,54280.15093,15772.09997,0.534,0.187,20.443,6.573
2024-01-16 03:00:00,0.14,0.677,51930.22656,14729.50893,0.667,0.188,22.358,5.601
2024-01-16 04:00:00,0.078,0.695,48757.61554,14050.65259,0.698,0.193,23.971,4.658
2024-01-16 05:00:00,0.052,0.66,47269.00644,13718.35711,0.655,0.19,25.1,4.162
2024-01-16 06:00:00,0.047,0.572,46621.75432,14306.59305,0.537,0.18,25.531,4.043
2024-01-16 07:00:00,0.047,0.428,47798.29985,16028.40316,0.364,0.159,25.341,4.033
2024-01-16 08:00:00,0.045,0.23,56299.66774,17212.27829,0.163,0.118,24.392,4.01
2024-01-16 09:00:00,0.078,0.031,70939.41823,20459.27349,0.022,0.033,21.161,4.673
2024-01-16 10:00:00,0.147,0.0,75486.59442,22216.41346,0.0,0.0,18.697,5.695
2024-01-16 11:00:00,0.207,0.0,78365.99725,23392.63766,0.0,0.0,17.757,6.371
2024-01-16 12:00:00,0.237,0.0,71412.02656,22280.55932,0.0,0.0,16.963,6.67
2024-01-16 13:00:00,0.225,0.0,69630.94801,22129.96982,0.0,0.0,16.263,6.556
2024-01-16 14:00:00,0.18,0.0,78146.91045,22943.90788,0.0,0.0,15.636,6.083
2024-01-16 15:00:00,0.118,0.0,79966.37322,23879.58703,0.0,0.0,15.128,5.3
2024-01-16 16:00:00,0.064,0.0,79881.06005,23763.78869,0.0,0.0,14.79,4.421
2024-01-16 17:00:00,0.034,0.0,78549.31213,24297.31752,0.0,0.0,14.64,3.719
2024-01-16 18:00:00,0.019,0.0,69364.44533,23077.18712,0.0,0.0,14.547,3.222
2024-01-16 19:00:00,0.015,0.0,69574.99101,22041.63495,0.0,0.0,14.343,3.074
2024-01-16 20:00:00,0.021,0.0,70595.13292,23517.17321,0.0,0.0,14.019,3.306
2024-01-16 21:00:00,0.041,0.0,70184.17106,23744.2331,0.0,0.0,13.56,3.9
2024-01-16 22:00:00,0.068,0.0,69401.613,23723.9404,0.0,0.0,13.067,4.494
2024-01-16 23:00:00,0.082,0.061,67388.88109,21961.78972,0.05,0.036,13.951,4.744
2024-01-17 00:00:00,0.071,0.281,63411.63855,17492.1232,0.209,0.12,16.819,4.552
2024-01-17 01:00:00,0.091,0.475,60267.02371,16220.10476,0.409,0.157,19.395,4.901
2024-01-17 02:00:00,0.103,0.607,57597.95345,15587.48747,0.576,0.176,21.807,5.094
2024-01-17 03:00:00,0.114,0.672,55569.40766,14587.45698,0.664,0.193,23.902,5.247
2024-01-17 04:00:00,0.111,0.688,52830.68687,13936.31285,0.689,0.199,25.249,5.213
2024-01-17 05:00:00,0.114,0.645,51545.66181,13617.58231,0.621,0.204,25.826,5.257
2024-01-17 06:00:00,0.124,0.538,50986.92869,14181.80533,0.464,0.207,25.768,5.399
2024-01-17 07:00:00,0.141,0.396,52002.56839,15833.32788,0.301,0.18,25.22,5.616
2024-01-17 08:00:00,0.157,0.189,59341.27862,16968.87497,0.104,0.13,24.086,5.814
2024-01-17 09:00:00,0.167,0.022,71978.8786,20083.32165,0.013,0.032,21.667,5.932
2024-01-17 10:00:00,0.175,0.0,75904.17731,21768.73181,0.0,0.0,19.233,6.025
2024-01-17 11:00:00,0.124,0.0,78389.78943,22896.9403,0.0,0.0,18.331,5.391
2024-01-17 12:00:00,0.066,0.0,72386.85243,21830.25911,0.0,0.0,17.657,4.448
2024-01-17 13:00:00,0.027,0.0,70849.3564,21685.81696,0.0,0.0,17.266,3.52
2024-01-17 14:00:00,0.009,0.0,78200.66521,22466.52852,0.0,0.0,17.052,2.798
2024-01-17 15:00:00,0.005,0.0,79771.29598,23364.01147,0.0,0.0,16.745,2.487
2024-01-17 16:00:00,0.003,0.0,79697.65035,23252.94024,0.0,0.0,16.522,2.308
2024-01-17 17:00:00,0.002,0.0,78548.03393,23764.68941,0.0,0.0,16.271,2.172
2024-01-17 18:00:00,0.003,0.0,70619.30096,22594.36705,0.0,0.0,15.885,2.344
2024-01-17 19:00:00,0.01,0.0,70801.05214,21601.08809,0.0,0.0,15.386,2.863
2024-01-17 20:00:00,0.025,0.0,71681.67817,23016.39207,0.0,0.0,14.961,3.452
2024-01-17 21:00:00,0.044,0.0,71326.91997,23234.18295,0.0,0.0,14.741,3.986
2024-01-17 22:00:00,0.064,0.0,70651.38553,23214.71863,0.0,0.0,14.6,4.412
2024-01-17 23:00:00,0.079,0.045,68913.91734,21524.5023,0.032,0.038,15.521,4.686
2024-01-18 00:00:00,0.036,0.233,62980.7007,17312.50587,0.138,0.137,17.73,3.77
2024-01-18 01:00:00,0.051,0.404,59793.25499,16055.27325,0.283,0.198,21.155,4.137
2024-01-18 02:00:00,0.067,0.58,57087.83097,15430.00944,0.521,0.2,23.741,4.463
2024-01-18 03:00:00,0.06,0.655,55031.65561,14441.60321,0.627,0.211,25.542,4.337
2024-01-18 04:00:00,0.052,0.668,52255.63239,13798.02791,0.643,0.221,26.753,4.17
2024-01-18 05:00:00,0.051,0.638,50953.10479,13483.00226,0.608,0.215,27.447,4.134
2024-01-18 06:00:00,0.056,0.55,50386.76151,14040.66681,0.49,0.204,27.587,4.253
2024-01-18 07:00:00,0.068,0.412,51416.23462,15672.99223,0.33,0.176,27.184,4.499
2024-01-18 08:00:00,0.084,0.217,58854.9009,16795.33983,0.141,0.128,26.24,4.773
2024-01-18 09:00:00,0.131,0.022,71664.62985,19873.58449,0.012,0.033,23.599,5.489
2024-01-18 10:00:00,0.203,0.0,75643.39264,21539.40361,0.0,0.0,21.326,6.332
2024-01-18 11:00:00,0.233,0.0,78162.85974,22654.49792,0.0,0.0,20.434,6.642
2024-01-18 12:00:00,0.201,0.0,72078.16043,21600.21573,0.0,0.0,19.568,6.316
2024-01-18 13:00:00,0.129,0.0,70519.72312,21457.45256,0.0,0.0,18.767,5.452
2024-01-18 14:00:00,0.062,0.0,77971.15958,22229.0892,0.0,0.0,18.157,4.37
2024-01-18 15:00:00,0.023,0.0,79563.18295,23116.1399,0.0,0.0,17.835,3.372
2024-01-18 16:00:00,0.004,0.0,79488.53423,23006.35975,0.0,0.0,17.746,2.436
2024-01-18 17:00:00,0.0,0.0,78323.2596,23512.16039,0.0,0.0,17.614,1.71
2024-01-18 18:00:00,0.0,0.0,70286.53423,22355.44175,0.0,0.0,17.132,1.655
2024-01-18 19:00:00,0.005,0.0,70470.76094,21373.70857,0.0,0.0,16.394,2.53
2024-01-18 20:00:00,0.024,0.0,71363.38144,22772.56119,0.0,0.0,15.668,3.417
2024-01-18 21:00:00,0.039,0.0,71003.79129,22987.82049,0.0,0.0,15.195,3.85
2024-01-18 22:00:00,0.045,0.0,70319.05581,22968.58242,0.0,0.0,14.867,4.003
2024-01-18 23:00:00,0.041,0.061,68557.92264,21298.013,0.049,0.039,15.936,3.897
2024-01-19 00:00:00,0.01,0.275,62333.4541,17059.99922,0.199,0.126,19.004,2.87
2024-01-19 01:00:00,0.007,0.461,59094.19736,15850.98632,0.39,0.168,22.742,2.646
2024-01-19 02:00:00,0.007,0.59,56344.79743,15249.70379,0.55,0.191,25.238,2.658
2024-01-19 03:00:00,0.004,0.661,54255.19952,14299.20675,0.651,0.204,26.903,2.448
2024-01-19 04:00:00,0.004,0.68,51434.05283,13680.31504,0.681,0.209,28.029,2.4
2024-01-19 05:00:00,0.006,0.647,50110.353,13377.37185,0.638,0.206,28.714,2.562
2024-01-19 06:00:00,0.009,0.562,49534.80398,13913.64781,0.522,0.194,28.911,2.783
2024-01-19 07:00:00,0.013,0.42,50581.01088,15483.36725,0.35,0.171,28.588,2.993
2024-01-19 08:00:00,0.02,0.225,58140.59058,16562.66849,0.153,0.126,27.616,3.277
2024-01-19 09:00:00,0.052,0.029,71158.53807,19522.85059,0.019,0.035,24.705,4.172
2024-01-19 10:00:00,0.123,0.0,75201.97452,21124.77913,0.0,0.0,22.477,5.373
2024-01-19 11:00:00,0.19,0.0,77762.39486,22197.10527,0.0,0.0,21.527,6.191
2024-01-19 12:00:00,0.197,0.0,71578.79048,21183.25887,0.0,0.0,20.509,6.264
2024-01-19 13:00:00,0.156,0.0,69995.0212,21045.97122,0.0,0.0,19.524,5.794
2024-01-19 14:00:00,0.102,0.0,77567.57867,21788.01262,0.0,0.0,18.619,5.069
2024-01-19 15:00:00,0.052,0.0,79185.47992,22641.0415,0.0,0.0,17.885,4.154
2024-01-19 16:00:00,0.026,0.0,79109.61781,22535.47184,0.0,0.0,17.269,3.487
2024-01-19 17:00:00,0.013,0.0,77925.40197,23021.87308,0.0,0.0,17.022,2.986
2024-01-19 18:00:00,0.006,0.0,69758.0419,21909.51906,0.0,0.0,16.778,2.603
2024-01-19 19:00:00,0.113,0.0,69945.26316,20965.43913,0.0,0.0,15.628,5.234
2024-01-19 20:00:00,0.323,0.0,70852.39295,22310.64036,0.0,0.0,14.959,7.454
2024-01-19 21:00:00,0.432,0.0,70486.95777,22517.64364,0.0,0.0,14.033,8.322
2024-01-19 22:00:00,0.434,0.0,69791.09211,22499.14342,0.0,0.0,13.098,8.333
2024-01-19 23:00:00,0.38,0.019,68001.33221,20892.64678,0.008,0.031,12.874,7.914
2024-01-20 00:00:00,0.382,0.126,74722.4458,16893.55312,0.026,0.13,14.152,7.933
2024-01-20 01:00:00,0.363,0.267,69521.39369,15747.26312,0.076,0.235,16.029,7.774
2024-01-20 02:00:00,0.368,0.384,64065.03672,14790.24999,0.14,0.31,17.847,7.818
2024-01-20 03:00:00,0.392,0.464,59577.40324,13980.9758,0.199,0.353,19.15,8.007
2024-01-20 04:00:00,0.409,0.49,55227.16506,13738.38023,0.22,0.366,19.879,8.145
2024-01-20 05:00:00,0.414,0.483,52802.33285,13344.15141,0.231,0.348,20.255,8.19
2024-01-20 06:00:00,0.45,0.415,51315.74299,14249.49718,0.187,0.306,20.088,8.464
2024-01-20 07:00:00,0.526,0.288,51763.75165,16528.10802,0.104,0.237,19.262,9.05
2024-01-20 08:00:00,0.624,0.146,49129.54719,16877.23618,0.042,0.138,17.866,9.855
2024-01-20 09:00:00,0.664,0.018,51702.49692,18195.35876,0.007,0.032,16.128,10.198
2024-01-20 10:00:00,0.579,0.0,57334.45789,19047.71363,0.0,0.0,14.607,9.48
2024-01-20 11:00:00,0.559,0.0,61909.01369,19550.14163,0.0,0.0,13.658,9.317
2024-01-20 12:00:00,0.477,0.0,61331.76677,18950.76985,0.0,0.0,12.95,8.672
2024-01-20 13:00:00,0.404,0.0,58935.14695,18313.51042,0.0,0.0,12.426,8.11
2024-01-20 14:00:00,0.393,0.0,59114.70397,18528.78615,0.0,0.0,11.944,8.02
2024-01-20 15:00:00,0.42,0.0,59114.80405,19048.04357,0.0,0.0,11.477,8.233
2024-01-20 16:00:00,0.436,0.0,60414.38702,19495.06378,0.0,0.0,11.022,8.348
2024-01-20 17:00:00,0.446,0.0,64292.90324,20720.44016,0.0,0.0,10.615,8.433
2024-01-20 18:00:00,0.459,0.0,68405.03606,21842.6205,0.0,0.0,10.225,8.529
2024-01-20 19:00:00,0.462,0.0,72623.08755,22848.48459,0.0,0.0,9.862,8.56
2024-01-20 20:00:00,0.486,0.0,69516.14686,22216.40196,0.0,0.0,9.595,8.74
2024-01-20 21:00:00,0.457,0.0,68598.84035,21077.11672,0.0,0.0,9.345,8.516
2024-01-20 22:00:00,0.448,0.0,66351.01632,20189.59942,0.0,0.0,9.155,8.449
2024-01-20 23:00:00,0.526,0.033,61361.11317,18324.33954,0.016,0.04,9.405,9.055
2024-01-21 00:00:00,0.648,0.16,70345.92794,16906.27877,0.046,0.143,10.718,10.054
2024-01-21 01:00:00,0.586,0.297,65999.47055,15757.35914,0.102,0.237,12.652,9.539
2024-01-21 02:00:00,0.457,0.422,61439.65792,14798.15058,0.183,0.304,14.863,8.511
2024-01-21 03:00:00,0.318,0.53,57689.39599,13987.01988,0.298,0.331,16.923,7.405
2024-01-21 04:00:00,0.213,0.607,54053.95368,13743.86778,0.428,0.311,18.836,6.436
2024-01-21 05:00:00,0.154,0.607,52027.55024,13348.73459,0.463,0.281,20.293,5.777
2024-01-21 06:00:00,0.138,0.526,50785.22477,14256.15726,0.383,0.255,21.062,5.571
2024-01-21 07:00:00,0.154,0.39,51159.62029,16539.99532,0.252,0.212,21.075,5.775
2024-01-21 08:00:00,0.199,0.221,48958.24695,16889.92439,0.126,0.139,20.344,6.292
2024-01-21 09:00:00,0.247,0.031,51108.43043,18211.0708,0.017,0.038,18.066,6.775
2024-01-21 10:00:00,0.37,0.0,55814.99324,19065.381,0.0,0.0,15.607,7.834
2024-01-21 11:00:00,0.422,0.0,59637.89511,19568.96159,0.0,0.0,15.001,8.248
2024-01-21 12:00:00,0.407,0.0,59155.49673,18968.21484,0.0,0.0,14.269,8.127
2024-01-21 13:00:00,0.405,0.0,57152.67005,18329.49351,0.0,0.0,13.378,8.111
2024-01-21 14:00:00,0.443,0.0,57302.72372,18545.26309,0.0,0.0,12.46,8.403
2024-01-21 15:00:00,0.479,0.0,57302.80735,19065.7117,0.0,0.0,11.742,8.688
2024-01-21 16:00:00,0.504,0.0,58388.85338,19513.75739,0.0,0.0,11.35,8.889
2024-01-21 17:00:00,0.51,0.0,61630.08326,20741.94484,0.0,0.0,11.027,8.937
2024-01-21 18:00:00,0.508,0.0,65066.54376,21866.6995,0.0,0.0,10.72,8.912
2024-01-21 19:00:00,0.51,0.0,68591.51922,22874.87109,0.0,0.0,10.432,8.935
2024-01-21 20:00:00,0.527,0.0,65995.08584,22241.33844,0.0,0.0,10.182,9.066
2024-01-21 21:00:00,0.595,0.0,65228.5037,21099.43963,0.0,0.0,9.902,9.614
2024-01-21 22:00:00,0.679,0.0,63350.02389,20209.88633,0.0,0.0,9.5,10.327
2024-01-21 23:00:00,0.73,0.002,59180.02117,18340.34747,0.001,0.017,9.012,10.824
2024-01-22 00:00:00,0.757,0.054,60436.70356,16913.992,0.003,0.075,8.777,11.113
2024-01-22 01:00:00,0.759,0.125,56897.3571,15692.80699,0.007,0.144,8.876,11.137
2024-01-22 02:00:00,0.74,0.197,53893.24854,15085.47086,0.013,0.214,9.314,10.933
2024-01-22 03:00:00,0.724,0.251,51610.06708,14125.4044,0.019,0.266,9.752,10.771
2024-01-22 04:00:00,0.739,0.269,48527.56503,13500.28181,0.021,0.283,9.872,10.922
2024-01-22 05:00:00,0.775,0.249,47081.23562,13194.28864,0.019,0.264,9.631,11.311
2024-01-22 06:00:00,0.818,0.198,46452.36685,13735.96373,0.013,0.215,8.977,11.848
2024-01-22 07:00:00,0.847,0.13,47595.49596,15321.4868,0.008,0.149,8.125,12.265
2024-01-22 08:00:00,0.862,0.056,55855.40673,16411.65424,0.003,0.076,7.24,12.505
2024-01-22 09:00:00,0.846,0.0,70079.35685,19401.63888,0.0,0.014,6.471,12.261
2024-01-22 10:00:00,0.825,0.0,74497.38346,21019.69533,0.0,0.0,5.958,11.939
2024-01-22 11:00:00,0.838,0.0,77295.00507,22102.81744,0.0,0.0,5.543,12.138
2024-01-22 12:00:00,0.861,0.0,70538.54209,21078.76383,0.0,0.0,5.069,12.485
2024-01-22 13:00:00,0.863,0.0,68808.05,20940.09399,0.0,0.0,4.535,12.525
2024-01-22 14:00:00,0.843,0.0,77082.1408,21689.60613,0.0,0.0,3.949,12.206
2024-01-22 15:00:00,0.84,0.0,78849.92692,22551.22313,0.0,0.0,3.395,12.159
2024-01-22 16:00:00,0.834,0.0,78767.03682,22444.59062,0.0,0.0,2.849,12.08
2024-01-22 17:00:00,0.818,0.0,77473.11341,22935.88886,0.0,0.0,2.339,11.856
2024-01-22 18:00:00,0.812,0.0,68549.11657,21812.33587,0.0,0.0,1.843,11.773
2024-01-22 19:00:00,0.815,0.0,68753.68229,20858.75112,0.0,0.0,1.461,11.813
2024-01-22 20:00:00,0.803,0.0,69744.84998,22217.49558,0.0,0.0,1.166,11.659
2024-01-22 21:00:00,0.794,0.0,69345.56032,22426.58292,0.0,0.0,0.935,11.541
2024-01-22 22:00:00,0.77,0.0,68585.2286,22407.89645,0.0,0.0,0.711,11.252
2024-01-22 23:00:00,0.759,0.036,66629.66259,20785.22592,0.013,0.044,0.766,11.135
2024-01-23 00:00:00,0.784,0.223,60129.25475,16972.56941,0.101,0.146,1.949,11.418
2024-01-23 01:00:00,0.773,0.432,56534.26288,15735.44446,0.266,0.208,4.084,11.284
2024-01-23 02:00:00,0.733,0.588,53482.92389,15120.18087,0.432,0.235,6.645,10.851
2024-01-23 03:00:00,0.703,0.699,51163.84637,14147.5828,0.592,0.23,8.822,10.557
2024-01-23 04:00:00,0.679,0.733,48032.8814,13514.30059,0.652,0.225,10.34,10.329
2024-01-23 05:00:00,0.661,0.712,46563.81288,13204.31333,0.642,0.21,11.376,10.165
2024-01-23 06:00:00,0.672,0.624,45925.05707,13753.05882,0.538,0.194,11.689,10.268
2024-01-23 07:00:00,0.71,0.471,47086.15839,15359.27748,0.367,0.171,11.252,10.626
2024-01-23 08:00:00,0.757,0.259,55475.93103,16463.67471,0.167,0.127,9.964,11.099
2024-01-23 09:00:00,0.735,0.04,69923.50931,19492.68717,0.024,0.039,8.045,10.869
2024-01-23 10:00:00,0.654,0.0,74410.99589,21131.86386,0.0,0.0,6.263,10.105
2024-01-23 11:00:00,0.687,0.0,77252.60155,22229.1238,0.0,0.0,5.086,10.41
2024-01-23 12:00:00,0.759,0.0,70389.91383,21191.70337,0.0,0.0,3.954,11.136
2024-01-23 13:00:00,0.738,0.0,68632.21504,21051.2235,0.0,0.0,2.688,10.91
2024-01-23 14:00:00,0.695,0.0,77036.39065,21810.5189,0.0,0.0,1.616,10.484
2024-01-23 15:00:00,0.656,0.0,78831.9698,22683.38247,0.0,0.0,0.981,10.13
2024-01-23 16:00:00,0.627,0.0,78747.77651,22575.35809,0.0,0.0,0.635,9.881
2024-01-23 17:00:00,0.589,0.0,77433.5101,23073.06917,0.0,0.0,0.368,9.563
2024-01-23 18:00:00,0.564,0.0,68369.21067,21934.85062,0.0,0.0,0.154,9.361
2024-01-23 19:00:00,0.541,0.0,68576.99256,20968.81887,0.0,0.0,0.019,9.179
2024-01-23 20:00:00,0.507,0.0,69583.74334,22345.29882,0.0,0.0,-0.044,8.912
2024-01-23 21:00:00,0.484,0.0,69178.17607,22557.11535,0.0,0.0,-0.108,8.73
2024-01-23 22:00:00,0.477,0.0,68405.89045,22538.18497,0.0,0.0,-0.281,8.68
2024-01-23 23:00:00,0.486,0.043,66419.57915,20894.33396,0.023,0.041,-0.091,8.738
2024-01-24 00:00:00,0.536,0.22,61852.75223,17133.34528,0.088,0.154,1.382,9.138
2024-01-24 01:00:00,0.454,0.385,58603.04377,15888.27664,0.183,0.238,3.692,8.499
2024-01-24 02:00:00,0.315,0.477,55844.77268,15269.06239,0.227,0.304,6.011,7.382
2024-01-24 03:00:00,0.208,0.54,53748.43251,14290.21919,0.27,0.342,7.982,6.384
2024-01-24 04:00:00,0.144,0.581,50918.18317,13652.87061,0.324,0.345,9.696,5.658
2024-01-24 05:00:00,0.121,0.584,49590.21232,13340.8929,0.359,0.318,11.074,5.35
2024-01-24 06:00:00,0.132,0.513,49012.80624,13893.16193,0.31,0.281,11.905,5.498
2024-01-24 07:00:00,0.171,0.383,50062.38881,15509.69427,0.208,0.227,12.084,5.974
2024-01-24 08:00:00,0.245,0.205,57646.3601,16621.18293,0.091,0.147,11.503,6.745
2024-01-24 09:00:00,0.315,0.029,70706.31104,19669.64494,0.013,0.038,9.87,7.38
2024-01-24 10:00:00,0.433,0.0,74762.79397,21319.34692,0.0,0.0,7.913,8.325
2024-01-24 11:00:00,0.472,0.0,77331.47571,22423.65247,0.0,0.0,7.079,8.641
